Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[193]    0.0    0.00    0.00      42         std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() [193]
-----------------------------------------------
                0.00    0.00      41/41          std::allocator<Cube>::allocator(std::allocator<Cube> const&) [195]
[194]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<Cube>::new_allocator(__gnu_cxx::new_allocator<Cube> const&) [194]
-----------------------------------------------
                0.00    0.00      20/41          std::allocator<Cube> const std::allocator_traits<std::allocator<Cube> >::_S_select<std::allocator<Cube> const, void>(std::allocator<Cube> const&, ...) [228]
                0.00    0.00      21/41          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_impl::_Vector_impl(std::allocator<Cube> const&) [205]
[195]    0.0    0.00    0.00      41         std::allocator<Cube>::allocator(std::allocator<Cube> const&) [195]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<Cube>::new_allocator(__gnu_cxx::new_allocator<Cube> const&) [194]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<Cube, std::allocator<Cube> >::begin() const [221]
                0.00    0.00      20/40          std::vector<Cube, std::allocator<Cube> >::end() const [220]
[196]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >::__normal_iterator(Cube const* const&) [196]
-----------------------------------------------
                0.00    0.00      10/40          void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [331]
                0.00    0.00      10/40          std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
                0.00    0.00      20/40          void std::_Destroy_aux<false>::__destroy<std::vector<Cube, std::allocator<Cube> >*>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*) [273]
[197]    0.0    0.00    0.00      40         std::vector<Cube, std::allocator<Cube> >* std::__addressof<std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >&) [197]
-----------------------------------------------
                0.00    0.00      22/22          bool __gnu_cxx::operator!=<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&) [237]
[198]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::base() const [198]
-----------------------------------------------
                0.00    0.00      21/21          Area::simulate(double, double, bool) [2]
[199]    0.0    0.00    0.00      21         Area::GetTimeMs64() [199]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Cube> >::deallocate(std::allocator<Cube>&, Cube*, unsigned long) [211]
[200]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<Cube>::deallocate(Cube*, unsigned long) [200]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Cube> >::allocate(std::allocator<Cube>&, unsigned long) [212]
[201]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<Cube>::allocate(unsigned long, void const*) [201]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<Cube>::max_size() const [202]
-----------------------------------------------
                0.00    0.00      21/21          __gnu_cxx::new_allocator<Cube>::allocate(unsigned long, void const*) [201]
[202]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<Cube>::max_size() const [202]
-----------------------------------------------
                0.00    0.00      21/21          void std::_Destroy<Cube*>(Cube*, Cube*) [214]
[203]    0.0    0.00    0.00      21         void std::_Destroy_aux<false>::__destroy<Cube*>(Cube*, Cube*) [203]
                0.00    0.00     210/210         void std::_Destroy<Cube>(Cube*) [168]
                0.00    0.00     210/420         Cube* std::__addressof<Cube>(Cube&) [165]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_create_storage(unsigned long) [208]
[204]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_M_allocate(unsigned long) [204]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Cube> >::allocate(std::allocator<Cube>&, unsigned long) [212]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_base(unsigned long, std::allocator<Cube> const&) [209]
[205]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_impl::_Vector_impl(std::allocator<Cube> const&) [205]
                0.00    0.00      21/41          std::allocator<Cube>::allocator(std::allocator<Cube> const&) [195]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::~_Vector_base() [210]
[206]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_impl::~_Vector_impl() [206]
                0.00    0.00      21/42          std::allocator<Cube>::~allocator() [192]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::~_Vector_base() [210]
[207]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_M_deallocate(Cube*, unsigned long) [207]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Cube> >::deallocate(std::allocator<Cube>&, Cube*, unsigned long) [211]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_base(unsigned long, std::allocator<Cube> const&) [209]
[208]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_M_create_storage(unsigned long) [208]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_allocate(unsigned long) [204]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<Cube, std::allocator<Cube> >::vector(unsigned long, std::allocator<Cube> const&) [334]
                0.00    0.00      20/21          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[209]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_base(unsigned long, std::allocator<Cube> const&) [209]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_impl::_Vector_impl(std::allocator<Cube> const&) [205]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_create_storage(unsigned long) [208]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<Cube, std::allocator<Cube> >::~vector() [213]
[210]    0.0    0.00    0.00      21         std::_Vector_base<Cube, std::allocator<Cube> >::~_Vector_base() [210]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_deallocate(Cube*, unsigned long) [207]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_impl::~_Vector_impl() [206]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_deallocate(Cube*, unsigned long) [207]
[211]    0.0    0.00    0.00      21         std::allocator_traits<std::allocator<Cube> >::deallocate(std::allocator<Cube>&, Cube*, unsigned long) [211]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<Cube>::deallocate(Cube*, unsigned long) [200]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::_M_allocate(unsigned long) [204]
[212]    0.0    0.00    0.00      21         std::allocator_traits<std::allocator<Cube> >::allocate(std::allocator<Cube>&, unsigned long) [212]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<Cube>::allocate(unsigned long, void const*) [201]
-----------------------------------------------
                0.00    0.00       1/21          Area::LoadAreaStructureTemplate(std::string) [314]
                0.00    0.00      20/21          void std::_Destroy<std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*) [236]
[213]    0.0    0.00    0.00      21         std::vector<Cube, std::allocator<Cube> >::~vector() [213]
                0.00    0.00      21/42          std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() [193]
                0.00    0.00      21/21          void std::_Destroy<Cube*, Cube>(Cube*, Cube*, std::allocator<Cube>&) [215]
                0.00    0.00      21/21          std::_Vector_base<Cube, std::allocator<Cube> >::~_Vector_base() [210]
-----------------------------------------------
                0.00    0.00      21/21          void std::_Destroy<Cube*, Cube>(Cube*, Cube*, std::allocator<Cube>&) [215]
[214]    0.0    0.00    0.00      21         void std::_Destroy<Cube*>(Cube*, Cube*) [214]
                0.00    0.00      21/21          void std::_Destroy_aux<false>::__destroy<Cube*>(Cube*, Cube*) [203]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<Cube, std::allocator<Cube> >::~vector() [213]
[215]    0.0    0.00    0.00      21         void std::_Destroy<Cube*, Cube>(Cube*, Cube*, std::allocator<Cube>&) [215]
                0.00    0.00      21/21          void std::_Destroy<Cube*>(Cube*, Cube*) [214]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator<std::_List_node<airDelta> >::allocator() [222]
[216]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<std::_List_node<airDelta> >::new_allocator() [216]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator<int>::~allocator() [223]
[217]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<int>::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[218]    0.0    0.00    0.00      20         __gnu_cxx::__alloc_traits<std::allocator<Cube> >::_S_select_on_copy(std::allocator<Cube> const&) [218]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Cube> >::select_on_container_copy_construction(std::allocator<Cube> const&) [227]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[219]    0.0    0.00    0.00      20         std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() const [219]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[220]    0.0    0.00    0.00      20         std::vector<Cube, std::allocator<Cube> >::end() const [220]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >::__normal_iterator(Cube const* const&) [196]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[221]    0.0    0.00    0.00      20         std::vector<Cube, std::allocator<Cube> >::begin() const [221]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >::__normal_iterator(Cube const* const&) [196]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_base<airDelta, std::allocator<airDelta> >::_List_impl::_List_impl() [224]
[222]    0.0    0.00    0.00      20         std::allocator<std::_List_node<airDelta> >::allocator() [222]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<std::_List_node<airDelta> >::new_allocator() [216]
-----------------------------------------------
                0.00    0.00      10/20          Area::PrintCubes(std::string) [3]
                0.00    0.00      10/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [253]
[223]    0.0    0.00    0.00      20         std::allocator<int>::~allocator() [223]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<int>::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_base<airDelta, std::allocator<airDelta> >::_List_base() [225]
[224]    0.0    0.00    0.00      20         std::_List_base<airDelta, std::allocator<airDelta> >::_List_impl::_List_impl() [224]
                0.00    0.00      20/20          std::allocator<std::_List_node<airDelta> >::allocator() [222]
-----------------------------------------------
                0.00    0.00      20/20          std::list<airDelta, std::allocator<airDelta> >::list() [230]
[225]    0.0    0.00    0.00      20         std::_List_base<airDelta, std::allocator<airDelta> >::_List_base() [225]
                0.00    0.00      20/20          std::_List_base<airDelta, std::allocator<airDelta> >::_List_impl::_List_impl() [224]
                0.00    0.00      20/3420        std::_List_base<airDelta, std::allocator<airDelta> >::_M_init() [82]
-----------------------------------------------
                0.00    0.00      10/20          std::vector<int, std::allocator<int> >::~vector() [263]
                0.00    0.00      10/20          std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [261]
[226]    0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [226]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<Cube> >::_S_select_on_copy(std::allocator<Cube> const&) [218]
[227]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Cube> >::select_on_container_copy_construction(std::allocator<Cube> const&) [227]
                0.00    0.00      20/20          std::allocator<Cube> const std::allocator_traits<std::allocator<Cube> >::_S_select<std::allocator<Cube> const, void>(std::allocator<Cube> const&, ...) [228]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Cube> >::select_on_container_copy_construction(std::allocator<Cube> const&) [227]
[228]    0.0    0.00    0.00      20         std::allocator<Cube> const std::allocator_traits<std::allocator<Cube> >::_S_select<std::allocator<Cube> const, void>(std::allocator<Cube> const&, ...) [228]
                0.00    0.00      20/41          std::allocator<Cube>::allocator(std::allocator<Cube> const&) [195]
-----------------------------------------------
                0.00    0.00      20/20          Cube* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*) [233]
[229]    0.0    0.00    0.00      20         Cube* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*) [229]
                0.00    0.00     220/220         bool __gnu_cxx::operator!=<Cube const*, std::vector<Cube, std::allocator<Cube> > >(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > > const&, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > > const&) [166]
                0.00    0.00     200/200         __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >::operator*() const [171]
                0.00    0.00     200/200         _ZSt10_ConstructI4CubeIRKS0_EEvPT_DpOT0_ [172]
                0.00    0.00     200/420         Cube* std::__addressof<Cube>(Cube&) [165]
                0.00    0.00     200/200         __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >::operator++() [170]
-----------------------------------------------
                0.00    0.00      20/20          Cube::Cube() [239]
[230]    0.0    0.00    0.00      20         std::list<airDelta, std::allocator<airDelta> >::list() [230]
                0.00    0.00      20/20          std::_List_base<airDelta, std::allocator<airDelta> >::_List_base() [225]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Construct<std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > const&>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > const&) [232]
[231]    0.0    0.00    0.00      20         std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
                0.00    0.00      20/20          std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() const [219]
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<Cube> >::_S_select_on_copy(std::allocator<Cube> const&) [218]
                0.00    0.00      20/18840       std::vector<Cube, std::allocator<Cube> >::size() const [44]
                0.00    0.00      20/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_base(unsigned long, std::allocator<Cube> const&) [209]
                0.00    0.00      20/42          std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() [193]
                0.00    0.00      20/42          std::allocator<Cube>::~allocator() [192]
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::end() const [220]
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::begin() const [221]
                0.00    0.00      20/20          Cube* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, Cube>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, std::allocator<Cube>&) [234]
-----------------------------------------------
                0.00    0.00      10/20          void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [331]
                0.00    0.00      10/20          std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
[232]    0.0    0.00    0.00      20         void std::_Construct<std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > const&>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > const&) [232]
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> > const& std::forward<std::vector<Cube, std::allocator<Cube> > const&>(std::remove_reference<std::vector<Cube, std::allocator<Cube> > const&>::type&) [235]
                0.00    0.00      20/5159        operator new(unsigned long, void*) [66]
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
-----------------------------------------------
                0.00    0.00      20/20          Cube* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, Cube>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, std::allocator<Cube>&) [234]
[233]    0.0    0.00    0.00      20         Cube* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*) [233]
                0.00    0.00      20/20          Cube* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*) [229]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<Cube, std::allocator<Cube> >::vector(std::vector<Cube, std::allocator<Cube> > const&) [231]
[234]    0.0    0.00    0.00      20         Cube* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, Cube>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*, std::allocator<Cube>&) [234]
                0.00    0.00      20/20          Cube* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*>(__gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, __gnu_cxx::__normal_iterator<Cube const*, std::vector<Cube, std::allocator<Cube> > >, Cube*) [233]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Construct<std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > const&>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > const&) [232]
[235]    0.0    0.00    0.00      20         std::vector<Cube, std::allocator<Cube> > const& std::forward<std::vector<Cube, std::allocator<Cube> > const&>(std::remove_reference<std::vector<Cube, std::allocator<Cube> > const&>::type&) [235]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Destroy_aux<false>::__destroy<std::vector<Cube, std::allocator<Cube> >*>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*) [273]
[236]    0.0    0.00    0.00      20         void std::_Destroy<std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*) [236]
                0.00    0.00      20/21          std::vector<Cube, std::allocator<Cube> >::~vector() [213]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
[237]    0.0    0.00    0.00      11         bool __gnu_cxx::operator!=<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&) [237]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::base() const [198]
-----------------------------------------------
                0.00    0.00      10/10          Area::simulateTimeStep(double) [8]
[238]    0.0    0.00    0.00      10         Area::simulateTemperatureChanges() [238]
-----------------------------------------------
                0.00    0.00      10/10          _ZSt10_ConstructI4CubeIEEvPT_DpOT0_ [264]
[239]    0.0    0.00    0.00      10         Cube::Cube() [239]
                0.00    0.00      30/38490       vector3::vector3(double, double, double) [40]
                0.00    0.00      20/20          std::list<airDelta, std::allocator<airDelta> >::list() [230]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [258]
[240]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [240]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [259]
[241]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [241]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<int>::max_size() const [245]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<int>::allocator(std::allocator<int> const&) [247]
[242]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [242]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<int>::allocator() [248]
[243]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::new_allocator() [243]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
[244]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::operator++() [244]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [241]
[245]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::max_size() const [245]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
